128,2,1,1958,366
129,1,1,1959,372
130,21,11,1959,371
131,21,11,1959,371
132,22,11,1959,366
133,50,25,1960,371
134,0,0,1960,497
135,476,238,1960,513
136,26,13,1961,371
137,12,6,1961,371
138,16,8,1961,371
139,16,8,1961,371
140,18,9,1961,371
141,24,12,1961,371
142,15,8,1961,371
143,38,19,1961,371
144,38,19,1961,371
145,40,20,1961,371
146,0,0,1961,497
147,5,3,1961,371
148,5,3,1961,371
149,79,40,1961,374
150,107,54,1961,377
151,1,1,1961,513
152,760,380,1961,372
153,1,1,1962,372
154,8,4,1962,371
155,0,0,1962,497
156,0,0,1962,497
157,192,96,1962,371
158,26,13,1962,252
159,26,13,1962,252
160,26,13,1962,252
161,26,13,1962,252
162,26,13,1962,252
163,26,13,1962,252
164,26,13,1962,252
165,240,120,1962,371
166,32,16,1962,252
167,32,16,1962,252
168,32,16,1962,252
169,32,16,1962,252
170,32,16,1962,252
171,32,16,1962,252
172,32,16,1962,252
173,40,20,1962,371
174,42,21,1962,252
175,42,21,1962,252
176,42,21,1962,252
177,42,21,1962,252
178,42,21,1962,252
179,42,21,1962,252
180,40,20,1962,371
181,40,20,1962,371
182,40,20,1962,371
183,42,21,1962,252
184,640,320,1962,371
185,82,41,1962,252
186,82,41,1962,252
187,82,41,1962,252
188,82,41,1962,252
189,82,41,1962,252
190,82,41,1962,252
191,82,41,1962,252
192,755,378,1962,372
193,0,0,1963,497
194,0,0,1963,497
195,0,0,1963,497
196,6,3,1963,371
197,6,3,1963,371
198,6,3,1963,371
199,35,18,1963,379
200,48,24,1963,378
201,49,25,1963,375
202,125,63,1963,378
203,153,77,1963,367
204,12,6,1963,371
205,40,20,1963,371
206,40,20,1963,371
207,40,20,1963,371
208,40,20,1963,371
209,0,0,1963,523
210,0,0,1963,497
211,0,0,1964,497
212,0,0,1964,497
213,46,23,1964,374
214,82,41,1964,375
215,170,85,1964,376
216,171,86,1964,367
217,253,127,1964,380
218,174,87,1964,367
219,7,4,1964,371
220,5,3,1964,371
221,1,1,1964,371
222,35,18,1965,366
223,57,29,1965,366
224,74,37,1965,378
225,120,60,1965,374
226,223,112,1965,366
227,63,32,1965,367
228,114,57,1965,371
229,228,114,1965,371
230,156,78,1965,371
231,1,1,1965,513
232,16,8,1966,243
233,27,14,1966,243
234,1,1,1966,243
235,118,59,1966,235
236,74,37,1966,235
237,344,172,1966,235
238,88,44,1966,235
239,132,66,1966,235
240,25,13,1966,243
241,25,13,1966,243
242,22,11,1966,235
243,15,8,1966,235
244,0,0,1966,497
245,140,70,1966,378
246,101,51,1966,367
247,12,6,1966,371
248,7,4,1966,371
249,5,3,1966,371
250,12,6,1966,371
251,10,5,1966,371
252,10,5,1966,371
253,10,5,1966,371
254,10,5,1966,371
255,27,14,1966,371
256,18,9,1966,371
257,10,5,1966,371
258,20,10,1966,371
259,65,33,1966,371
260,126,63,1966,371
261,75,38,1966,371
262,150,75,1966,371
263,100,50,1966,371
264,198,99,1966,371
265,176,88,1966,371
266,20,10,1966,371
267,28,14,1966,371
268,84,42,1966,371
269,7,4,1966,371
270,8,4,1966,371
271,5,3,1966,371
272,4,2,1966,371
273,6,3,1966,371
274,13,7,1966,371
275,8,4,1966,371
276,6,3,1966,371
277,50,25,1966,371
278,3,2,1966,371
279,50,25,1966,371
280,3,2,1966,371
281,12,6,1966,371
282,16,8,1966,371
283,16,8,1966,371
284,18,9,1966,371
285,24,12,1966,371
286,30,15,1966,371
287,38,19,1966,371
288,38,19,1966,371
289,40,20,1966,371
290,26,13,1966,371
291,16,8,1966,371
292,8,4,1966,371
293,6,3,1966,371
294,273,137,1966,371
295,156,78,1966,371
296,14,7,1966,371
297,14,7,1966,371
298,23,12,1966,371
299,23,12,1966,371
300,21,11,1966,371
301,21,11,1966,371
302,34,17,1966,371
303,34,17,1966,371
304,22,11,1966,371
305,22,11,1966,371
306,20,10,1966,371
307,20,10,1966,371
308,4,2,1966,371
309,44,22,1966,371
310,44,22,1966,371
311,14,7,1966,371
312,9,5,1966,371
313,20,10,1966,371
314,8,4,1966,371
315,8,4,1966,371
316,9,5,1966,369
317,6,3,1966,371
318,1,1,1966,371
319,0,0,1966,365
320,0,0,1966,499
321,710,355,1967,366
322,364,182,1967,235
323,99,50,1967,235
324,4,2,1967,243
325,14,7,1967,243
326,-1,-1,1967,383
327,0,0,1967,497
328,44,22,1967,374
329,111,56,1967,378
330,45,23,1967,381
331,56,28,1967,378
332,68,34,1967,382
333,72,36,1967,382
334,99,50,1967,382
335,314,157,1967,301
336,12,6,1967,371
337,12,6,1967,371
338,12,6,1967,371
339,17,9,1967,371
340,17,9,1967,371
341,1,1,1967,371
342,77,39,1968,366
343,145,73,1968,366
344,110,55,1968,366
345,177,89,1968,366
346,225,113,1968,366
347,256,128,1968,366
348,407,204,1968,366
349,24,12,1968,243
350,361,181,1968,235
351,103,52,1968,235
352,117,59,1968,235
353,401,201,1968,235
354,6,3,1968,243
355,6,3,1968,243
356,5,3,1968,371
357,59,30,1968,372
358,0,0,1968,497
359,65,33,1968,378
360,76,38,1968,376
361,74,37,1968,367
362,123,62,1968,367
363,191,96,1968,367
364,147,74,1968,377
365,8,4,1968,369
366,16,8,1968,369
367,615,308,1969,469
368,1,1,1969,243
369,24,12,1969,473
370,419,210,1969,235
371,163,82,1969,235
372,96,48,1969,235
373,98,49,1969,235
374,56,28,1969,235
375,20,10,1969,235
376,365,183,1969,235
377,107,54,1969,235
378,13,7,1969,243
379,13,7,1969,243
380,96,48,1969,469
381,7,4,1969,243
382,7,4,1969,243
383,0,0,1969,497
384,92,46,1969,381
385,77,39,1969,413
386,132,66,1969,413
387,167,84,1969,413
388,25,13,1969,242
389,1,1,1969,242
390,2,1,1969,242
391,4,2,1969,242
392,1,1,1969,242
393,357,179,1969,234
394,114,57,1969,234
395,1,1,1969,242
396,8,4,1969,242
397,8,4,1969,242
398,5,3,1969,242
399,5,3,1969,242
400,12,6,1969,371
401,7,4,1969,371
402,5,3,1969,371
403,10,5,1969,371
404,17,9,1969,371
405,10,5,1969,371
406,10,5,1969,371
407,9,5,1969,371
408,9,5,1969,371
409,126,63,1969,371
410,21,11,1969,371
411,21,11,1969,371
412,21,11,1969,371
413,21,11,1969,371
414,21,11,1969,371
415,21,11,1969,371
416,186,93,1969,371
417,28,14,1969,371
418,28,14,1969,371
419,28,14,1969,371
420,150,75,1969,371
421,10,5,1969,371
422,141,71,1969,371
423,156,78,1969,371
424,23,12,1969,371
425,23,12,1969,371
426,39,20,1969,371
427,39,20,1969,371
428,4,2,1969,371
429,1,1,1969,371
430,52,26,1969,371
431,45,23,1969,371
432,10,5,1969,371
433,11,6,1969,473
434,19,10,1969,371
435,23,12,1969,371
436,471,236,1970,414
437,64,32,1970,416
438,56,28,1970,416
439,1,1,1970,243
440,60,30,1970,235
441,65,33,1970,423
442,67,34,1970,433
443,109,55,1970,433
444,74,37,1970,420
445,117,59,1970,412
446,205,103,1970,417
447,158,79,1970,433
448,218,109,1970,433
449,8,4,1970,371
450,21,11,1970,420
451,21,11,1970,397
452,30,15,1970,417
453,36,18,1970,397
454,40,20,1970,417
455,43,22,1970,418
456,45,23,1970,412
457,38,19,1970,397
458,3,2,1970,242
459,151,76,1970,234
460,95,48,1970,234
461,1,1,1970,242
462,120,60,1970,472
463,112,56,1970,472
464,30,15,1970,472
465,86,43,1971,423
466,38,19,1971,235
467,63,32,1971,423
468,33,17,1971,433
469,47,24,1971,433
470,64,32,1971,433
471,77,39,1971,433
472,208,104,1971,416
473,177,89,1971,405
474,157,79,1971,405
475,38,19,1971,413
476,81,41,1971,413
477,126,63,1971,413
478,170,85,1971,416
479,47,24,1971,416
480,53,27,1971,397
481,65,33,1971,420
482,73,37,1971,417
483,127,64,1971,397
484,91,46,1971,416
485,90,45,1971,416
486,65,33,1971,423
487,7,4,1971,413
488,6,3,1971,371
489,6,3,1971,371
490,307,154,1971,433
491,28,14,1971,416
492,18,9,1971,397
493,33,17,1971,413
494,45,23,1971,417
495,33,17,1971,416
496,35,18,1971,416
497,61,31,1971,418
498,57,29,1971,397
499,51,26,1971,397
500,51,26,1971,416
501,42,21,1971,418
502,62,31,1971,416
503,63,32,1971,416
504,57,29,1971,416
505,58,29,1971,397
506,2,1,1971,473
507,2,1,1971,473
508,2,1,1971,473
509,12,6,1971,473
510,23,12,1972,235
511,20,10,1972,235
512,66,33,1972,235
513,58,29,1972,235
514,250,125,1972,517
515,901,451,1972,517
516,49,25,1972,412
517,49,25,1972,412
518,7,4,1972,243
519,87,44,1972,235
520,146,73,1972,235
521,220,110,1972,235
522,143,72,1972,235
523,259,130,1972,405
524,142,71,1972,413
525,153,77,1972,413
526,173,87,1972,421
527,332,166,1972,413
528,1,1,1972,473
529,36,18,1972,397
530,93,47,1972,397
531,22,11,1972,416
532,28,14,1972,412
533,36,18,1972,416
534,40,20,1972,397
535,41,21,1972,397
536,42,21,1972,416
537,53,27,1972,416
538,50,25,1972,397
539,50,25,1972,397
540,150,75,1972,234
541,1,1,1972,473
542,1,1,1972,473
543,1,1,1972,473
544,1,1,1972,473
545,2,1,1972,473
546,163,82,1972,472
547,17,9,1972,473
548,150,75,1973,469
549,31,16,1973,433
550,190,95,1973,469
551,92,46,1973,433
552,338,169,1973,469
553,0,0,1973,433
554,157,79,1973,433
555,107,54,1973,469
556,0,0,1973,497
557,139,70,1973,469
558,46,23,1973,405
559,48,24,1973,405
560,31,16,1973,405
561,23,12,1973,405
562,113,57,1973,405
563,88,44,1973,405
564,51,26,1973,405
565,89,45,1973,405
566,26,13,1973,433
567,45,23,1973,363
568,82,41,1973,363
569,21,11,1973,453
570,111,56,1973,363
571,57,29,1973,433
572,191,96,1973,469
573,150,75,1973,413
574,236,118,1973,417
575,276,138,1973,422
576,86,43,1973,416
577,91,46,1973,397
578,102,51,1973,416
579,110,55,1973,397
580,28,14,1973,416
581,19,10,1973,421
582,234,117,1973,469
583,42,21,1973,416
584,36,18,1973,420
585,330,165,1973,469
586,150,75,1973,413
587,170,85,1973,416
588,170,85,1973,421
589,236,118,1973,417
590,39,20,1973,397
591,19,10,1973,421
592,338,169,1973,469
593,36,18,1973,420
594,33,17,1973,416
595,33,17,1973,416
596,70,35,1973,416
597,48,24,1973,412
598,63,32,1973,418
599,91,46,1973,397
600,412,206,1973,469
601,102,51,1973,416
602,1,1,1973,473
603,665,333,1973,469
604,24,12,1973,473
605,45,23,1973,473
606,45,23,1973,473
607,45,23,1973,473
608,38,19,1973,473
609,58,29,1973,473
610,43,22,1973,473
611,20,10,1973,473
612,34,17,1973,473
613,17,9,1973,473
614,17,9,1973,473
615,234,117,1974,469
616,412,206,1974,469
617,45,23,1974,412
618,218,109,1974,363
619,526,263,1974,364
620,78,39,1974,364
621,89,45,1974,364
622,90,45,1974,364
623,115,58,1974,364
624,173,87,1974,405
625,241,121,1974,405
626,147,74,1974,405
627,147,74,1974,405
628,45,23,1974,405
629,63,32,1974,405
630,58,29,1974,405
631,80,40,1974,405
632,211,106,1974,416
633,214,107,1974,413
634,23,12,1974,416
635,18,9,1974,412
636,31,16,1974,416
637,49,25,1974,411
638,36,18,1974,412
639,38,19,1974,417
640,46,23,1974,416
641,73,37,1974,418
642,62,31,1974,417
643,1,1,1974,242
644,93,47,1974,234
645,310,155,1974,234
646,1,1,1974,242
647,12,6,1974,242
648,5,3,1974,242
649,110,55,1974,472
650,181,91,1974,472
651,101,51,1974,472
652,130,65,1974,472
653,48,24,1974,473
654,81,41,1975,235
655,55,28,1975,235
656,81,41,1975,235
657,81,41,1975,235
658,292,146,1975,235
659,368,184,1975,235
660,89,45,1975,364
661,115,58,1975,364
662,49,25,1975,364
663,94,47,1975,364
664,120,60,1975,364
665,211,106,1975,413
666,229,115,1975,420
667,515,258,1975,419
668,591,296,1975,397
669,363,182,1975,422
670,199,100,1975,404
671,236,118,1975,404
672,196,98,1975,404
673,18,9,1975,412
674,62,31,1975,417
675,46,23,1975,416
676,216,108,1975,416
677,21,11,1975,416
678,49,25,1975,421
679,41,21,1975,397
680,59,30,1975,416
681,72,36,1975,417
682,64,32,1975,397
683,110,55,1975,397
684,89,45,1975,472
685,147,74,1976,413
686,149,75,1976,413
687,126,63,1976,413
688,3,2,1976,413
689,129,65,1976,469
690,683,342,1976,511
691,31,16,1976,473
692,170,85,1976,528
693,1,1,1976,243
694,68,34,1976,235
695,112,56,1976,235
696,340,170,1976,235
697,44,22,1976,412
698,60,30,1976,364
699,25,13,1976,243
700,50,25,1976,412
701,25,13,1976,243
702,25,13,1976,243
703,187,94,1976,416
704,186,93,1976,235
705,94,47,1976,364
706,120,60,1976,364
707,217,109,1976,469
708,39,20,1976,364
709,130,65,1976,433
710,44,22,1976,364
711,41,21,1976,364
712,0,0,1976,501
713,85,43,1976,364
714,472,236,1976,364
715,200,100,1976,469
716,52,26,1976,363
717,84,42,1976,363
718,157,79,1976,413
719,273,137,1976,415
720,300,150,1976,421
721,58,29,1976,397
722,142,71,1976,420
723,159,80,1976,416
724,133,67,1976,404
725,142,71,1976,404
726,283,142,1976,404
727,433,217,1976,404
728,293,147,1976,469
729,21,11,1976,416
730,23,12,1976,416
731,49,25,1976,421
732,45,23,1976,412
733,60,30,1976,417
734,390,195,1976,469
735,211,106,1976,413
736,229,115,1976,420
737,366,183,1976,422
738,300,150,1976,421
739,31,16,1976,419
740,41,21,1976,397
741,49,25,1976,412
742,27,14,1976,416
743,67,34,1976,397
744,80,40,1976,397
745,96,48,1976,397
746,287,144,1976,233
747,142,71,1976,420
748,159,80,1976,416
749,31,16,1976,473
750,318,159,1976,469
751,401,201,1976,469
752,471,236,1976,469
753,8,4,1977,456
754,129,65,1977,469
755,1,1,1977,443
756,4,2,1977,456
757,1,1,1977,443
758,2,1,1977,443
759,2,1,1977,443
760,2,1,1977,456
761,4,2,1977,456
762,4,2,1977,456
763,4,2,1977,456
764,8,4,1977,456
765,173,87,1977,469
766,8,4,1977,456
767,2,1,1977,456
768,5,3,1977,443
769,1,1,1977,443
770,1,1,1977,443
771,25,13,1977,443
772,1,1,1977,443
773,6,3,1977,456
774,2,1,1977,443
775,200,100,1977,469
776,15,8,1977,443
777,3,2,1977,443
778,8,4,1977,443
779,3,2,1977,443
780,3,2,1977,443
781,8,4,1977,456
782,293,147,1977,469
783,390,195,1977,469
784,1,1,1977,443
785,2,1,1977,456
786,2,1,1977,456
787,2,1,1977,456
788,5,3,1977,456
789,1,1,1977,456
790,507,254,1977,471
791,413,207,1977,471
792,210,105,1977,235
793,127,64,1977,235
794,6,3,1977,456
795,86,43,1977,364
796,39,20,1977,364
797,41,21,1977,364
798,44,22,1977,364
799,64,32,1977,364
800,81,41,1977,364
801,210,105,1977,364
802,277,139,1977,364
803,68,34,1977,227
804,2,1,1977,456
805,94,47,1977,405
806,86,43,1977,405
807,2,1,1977,456
808,1,1,1977,453
809,163,82,1977,405
810,2,1,1977,443
811,115,58,1977,412
812,248,124,1977,397
813,459,230,1977,418
814,1,1,1977,443
815,317,159,1977,469
816,401,201,1977,469
817,471,236,1977,469
818,4,2,1977,456
819,1,1,1977,443
820,49,25,1977,412
821,67,34,1977,397
822,59,30,1977,416
823,26,13,1977,504
824,38,19,1977,421
825,22,11,1977,397
826,38,19,1977,421
827,2,1,1977,456
828,60,30,1977,419
829,47,24,1977,397
830,45,23,1977,412
831,129,65,1977,397
832,58,29,1977,397
833,115,58,1977,412
834,133,67,1977,234
835,1,1,1977,473
836,4,2,1977,456
837,216,108,1977,4
838,324,162,1977,4
839,364,182,1977,4
840,608,304,1977,4
841,22,11,1977,4
842,78,39,1977,4
843,4,2,1977,456
844,40,20,1977,4
845,12,6,1978,84
846,15,8,1978,186
847,6,3,1978,453
848,44,22,1978,412
849,441,221,1978,85
850,82,41,1978,412
851,63,32,1978,412
852,233,117,1978,75
853,145,73,1978,235
854,267,134,1978,235
855,51,26,1978,235
856,100,50,1978,235
857,118,59,1978,364
858,46,23,1978,364
859,227,114,1978,405
860,400,200,1978,405
861,472,236,1978,405
862,39,20,1978,227
863,107,54,1978,405
864,168,84,1978,405
865,2,1,1978,84
866,2,1,1978,84
867,2,1,1978,84
868,141,71,1978,363
869,211,106,1978,364
870,277,139,1978,364
871,334,167,1978,74
872,776,388,1978,189
873,244,122,1978,69
874,190,95,1978,76
875,973,487,1978,404
876,301,151,1978,71
877,284,142,1978,71
878,337,169,1978,74
879,23,12,1978,80
880,12,6,1978,76
881,24,12,1978,74
882,26,13,1978,85
883,21,11,1978,76
884,18,9,1978,85
885,25,13,1978,78
886,32,16,1978,74
887,34,17,1978,80
888,32,16,1978,72
889,33,17,1978,78
890,31,16,1978,72
891,36,18,1978,78
892,47,24,1978,74
893,38,19,1978,72
894,43,22,1978,85
895,39,20,1978,85
896,44,22,1978,80
897,55,28,1978,72
898,73,37,1978,76
899,65,33,1978,74
900,60,30,1978,85
901,55,28,1978,72
902,48,24,1978,363
903,1,1,1978,473
904,2,1,1978,473
905,2,1,1978,473
906,141,71,1978,363
907,211,106,1978,4
908,512,256,1978,4
909,77,39,1978,4
910,116,58,1978,469
911,211,106,1978,4
912,322,161,1978,4
913,364,182,1978,4
914,603,302,1978,4
915,22,11,1978,4
916,78,39,1978,4
917,17,9,1978,473
918,12,6,1979,143
919,12,6,1979,143
920,12,6,1979,143
921,18,9,1979,143
922,23,12,1979,390
923,1,1,1979,453
924,33,17,1979,390
925,115,58,1979,390
926,84,42,1979,390
927,104,52,1979,391
928,135,68,1979,390
929,179,90,1979,405
930,251,126,1979,405
931,210,105,1979,405
932,2,1,1979,143
933,2,1,1979,143
934,40,20,1979,404
935,38,19,1979,404
936,2,1,1979,390
937,4,2,1979,390
938,23,12,1979,390
939,27,14,1979,390
940,33,17,1979,390
941,115,58,1979,390
942,84,42,1979,390
943,100,50,1979,391
944,134,67,1979,390
945,79,40,1979,85
946,177,89,1979,85
947,372,186,1979,80
948,210,105,1979,189
949,39,20,1979,130
950,79,40,1979,130
951,2,1,1979,143
952,2,1,1979,143
953,77,39,1979,130
954,187,94,1979,130
955,172,86,1979,130
956,193,97,1979,130
957,177,89,1979,130
958,342,171,1979,130
959,44,22,1979,80
960,44,22,1979,72
961,2,1,1979,84
962,2,1,1979,84
963,2,1,1979,84
964,75,38,1979,76
965,66,33,1979,74
966,55,28,1979,72
967,244,122,1979,69
968,376,188,1979,80
969,22,11,1979,72
970,25,13,1979,85
971,56,28,1979,80
972,42,21,1979,85
973,64,32,1979,75
974,48,24,1979,189
975,64,32,1979,469
976,93,47,1979,469
977,372,186,1979,4
978,409,205,1979,4
979,38,19,1979,4
980,38,19,1979,4
981,38,19,1979,4
982,30,15,1979,4
983,52,26,1979,4
984,87,44,1979,4
985,22,11,1979,4
986,20,10,1979,130
987,20,10,1979,130
988,29,15,1979,130
989,39,20,1979,130
990,79,40,1979,130
991,77,39,1979,130
992,86,43,1979,130
993,187,94,1979,130
994,172,86,1979,130
995,177,89,1979,130
996,342,171,1979,130
997,216,108,1979,4
998,372,186,1979,4
999,512,256,1979,4
1000,158,79,1980,533
1001,256,128,1980,511
1002,1,1,1980,473
1003,1,1,1980,443
1004,40,20,1980,75
1005,495,248,1980,85
1006,305,153,1980,70
1007,4,2,1980,390
1008,4,2,1980,390
1009,2,1,1980,390
1010,18,9,1980,390
1011,38,19,1980,390
1012,15,8,1980,404
1013,48,24,1980,279
1014,163,82,1980,405
1015,2,1,1980,497
1016,2,1,1980,84
1017,24,12,1980,84
1018,12,6,1980,84
1019,140,70,1980,85
1020,139,70,1980,78
1021,270,135,1980,76
1022,607,304,1980,85
1023,17,9,1980,82
1024,37,19,1980,85
1025,54,27,1980,85
1026,42,21,1980,72
1027,61,31,1980,72
1028,78,39,1980,85
1029,103,52,1980,74
1030,28,14,1980,130
1031,44,22,1980,130
1032,55,28,1980,130
1033,139,70,1980,130
1034,270,135,1980,130
1035,302,151,1980,469
1036,504,252,1980,469
1037,540,270,1980,469
1038,432,216,1980,235
1039,427,214,1980,235
1040,519,260,1980,234
1041,784,392,1980,234
1042,267,134,1980,234
1043,151,76,1980,234
1044,96,48,1980,235
1045,113,57,1980,235
1046,111,56,1980,235
1047,115,58,1980,235
1048,211,106,1980,233
1049,382,191,1980,235
1050,95,48,1980,234
1051,32,16,1980,243
1052,32,16,1980,243
1053,14,7,1980,243
1054,5,3,1980,243
1055,8,4,1980,242
1056,8,4,1980,242
1057,16,8,1980,242
1058,5,3,1980,242
1059,12,6,1980,242
1060,12,6,1980,242
1061,25,13,1980,242
1062,1,1,1980,473
1063,28,14,1980,242
1064,7,4,1980,242
1065,34,17,1980,242
1066,19,10,1980,242
1067,34,17,1980,473
1068,34,17,1980,473
1069,46,23,1980,473
1070,46,23,1980,473
1071,46,23,1980,473
1072,46,23,1980,473
1073,46,23,1980,473
1074,37,19,1980,473
1075,28,14,1980,473
1076,58,29,1980,473
1077,42,21,1980,473
1078,1,1,1980,473
1079,2,1,1980,473
1080,2,1,1980,473
1081,1,1,1980,473
1082,242,121,1980,4
1083,124,62,1980,4
1084,409,205,1980,4
1085,244,122,1980,4
1086,676,338,1980,4
1087,1,1,1980,498
1088,30,15,1981,533
1089,0,0,1981,533
1090,36,18,1981,469
1091,4,2,1981,453
1092,8,4,1981,443
1093,8,4,1981,443
1094,2,1,1981,456
1095,13,7,1981,443
1096,17,9,1981,443
1097,21,11,1981,443
1098,6,3,1981,456
1099,4,2,1981,456
1100,8,4,1981,456
1101,5,3,1981,456
1102,2,1,1981,443
1103,2,1,1981,456
1104,2,1,1981,456
1105,2,1,1981,456
1106,1,1,1981,456
1107,1,1,1981,456
1108,6,3,1981,456
1109,7,4,1981,456
1110,5,3,1981,453
1111,2,1,1981,453
1112,8,4,1981,452
1113,1,1,1981,456
1114,10,5,1981,452
1115,181,91,1981,471
1116,0,0,1981,497
1117,82,41,1981,469
1118,100,50,1981,469
1119,160,80,1981,469
1120,7,4,1981,390
1121,4,2,1981,392
1122,4,2,1981,390
1123,5,3,1981,390
1124,17,9,1981,390
1125,31,16,1981,390
1126,184,92,1981,469
1127,147,74,1981,469
1128,206,103,1981,469
1129,285,143,1981,469
1130,391,196,1981,469
1131,774,387,1981,189
1132,49,25,1981,189
1133,210,105,1981,189
1134,152,76,1981,69
1135,394,197,1981,74
1136,420,210,1981,72
1137,23,12,1981,80
1138,24,12,1981,74
1139,28,14,1981,76
1140,20,10,1981,74
1141,36,18,1981,78
1142,38,19,1981,76
1143,39,20,1981,78
1144,34,17,1981,72
1145,46,23,1981,74
1146,63,32,1981,78
1147,81,41,1981,80
1148,107,54,1981,78
1149,22,11,1981,130
1150,33,17,1981,130
1151,46,23,1981,130
1152,60,30,1981,130
1153,173,87,1981,130
1154,246,123,1981,130
1155,488,244,1981,234
1156,0,0,1981,499
1157,16,8,1981,242
1158,316,158,1981,4
1159,174,87,1981,4
1160,398,199,1981,4
1161,614,307,1981,4
1162,10,5,1981,473
1163,18,9,1981,455
1164,140,70,1981,533
1165,1,1,1981,533
1166,0,0,1981,501
1167,174,87,1982,533
1168,52,26,1982,453
1169,1,1,1982,453
1170,2,1,1982,443
1171,10,5,1982,443
1172,2,1,1982,443
1173,16,8,1982,443
1174,10,5,1982,443
1175,3,2,1982,443
1176,8,4,1982,443
1177,6,3,1982,443
1178,5,3,1982,452
1179,8,4,1982,456
1180,20,10,1982,453
1181,20,10,1982,453
1182,20,10,1982,453
1183,20,10,1982,453
1184,8,4,1982,453
1185,8,4,1982,453
1186,8,4,1982,453
1187,8,4,1982,453
1188,32,16,1982,453
1189,12,6,1982,453
1190,15,8,1982,453
1191,28,14,1982,453
1192,70,35,1982,453
1193,54,27,1982,453
1194,4,2,1982,453
1195,46,23,1982,453
1196,24,12,1982,452
1197,262,131,1982,85
1198,171,86,1982,471
1199,201,101,1982,471
1200,36,18,1982,469
1201,88,44,1982,469
1202,119,60,1982,469
1203,4,2,1982,1
1204,44,22,1982,390
1205,29,15,1982,390
1206,63,32,1982,390
1207,32,16,1982,390
1208,60,30,1982,390
1209,114,57,1982,390
1210,3,2,1982,390
1211,3,2,1982,390
1212,3,2,1982,390
1213,3,2,1982,390
1214,3,2,1982,390
1215,4,2,1982,390
1216,5,3,1982,390
1217,5,3,1982,390
1218,5,3,1982,390
1219,7,4,1982,392
1220,65,33,1982,363
1221,80,40,1982,363
1222,150,75,1982,363
1223,232,116,1982,405
1224,744,372,1982,469
1225,31,16,1982,84
1226,20,10,1982,84
1227,135,68,1982,81
1228,234,117,1982,69
1229,25,13,1982,85
1230,21,11,1982,73
1231,46,23,1982,81
1232,56,28,1982,85
1233,98,49,1982,74
1234,83,42,1982,130
1235,115,58,1982,130
1236,210,105,1982,130
1237,1,1,1982,473
1238,141,71,1982,21
1239,141,71,1982,21
1240,277,139,1982,21
1241,27,14,1982,4
1242,379,190,1982,4
1243,20,10,1983,532
1244,1,1,1983,443
1245,1,1,1983,443
1246,495,248,1983,85
1247,314,157,1983,130
1248,34,17,1983,469
1249,20,10,1983,468
